Protein IDs,Protein names,Gene names,Razor + unique peptides,Sequence coverage [%],Mol. weight [kDa],Sequence length,Q-value,Score,Intensity,Peptide IDs,Evidence IDs,Best MS/MS
Q8C1B7,Septin-11,Sept11,3,8.6,49.694,431,0.0,30.941,6039600.0,16;4084;16665,62;63;64;65;66;67;68;69;26993;26994;110585;110586,75
Q8C5H8,"NAD kinase 2, mitochondrial",Nadk2,14,33.8,50.858,452,0.0,72.86,277500000.0,4044;4045;6713;9871;12387;12388;13038;13618;13648;14371;15685;17024;17457;18035,26819;26820;26821;26822;26823;43992;43993;65829;65830;65831;65832;65833;65834;65835;65836;82161;82162;86316;86317;86318;86319;86320;86321;89464;89465;89466;89467;89468;89469;89470;89471;89472;89473;89474;89475;89476;89477;89478;89479;89611;89612;89613;89614;89615;89616;89617;89618;89619;89620;89621;89622;94099;94100;94101;94102;94103;94104;94105;94106;94107;94108;94109;94110;103051;103052;103053;103054;103055;103056;103057;103058;103059;103060;103061;103062;103063;103064;103065;112945;116031;116032;116033;120144;120145;120146,32484
Q8C5W3,Tubulin-specific chaperone cofactor E-like protein,Tbcel,3,11.6,48.031,424,0.0,5.8998,171390.0,8624;13822;18132,57710;57711;57712;57713;57714;57715;90624;120774,69691
Q8C6B0,,Mettl7a1;Mettl7a2,7,37.3,28.096,244,0.0,184.36,246960000.0,4111;5586;10828;12615;15044;16480;16972,27174;27175;27176;27177;27178;27179;27180;27181;36087;36088;36089;36090;36091;36092;36093;36094;36095;36096;36097;36098;36099;36100;36101;36102;36103;72004;72005;72006;72007;72008;83746;83747;98694;98695;98696;109076;109077;109078;109079;112573;112574;112575;112576;112577;112578;112579;112580;112581;112582,32908
Q8C6I2,"Succinate dehydrogenase assembly factor 2, mitochondrial",Sdhaf2,2,16.5,19.431,164,0.00042753,3.2573,1283800.0,1157;12501,8485;8486;8487;8488;8489;82892;82893;82894;82895;82896;82897,10255
Q8C7E7,Starch-binding domain-containing protein 1,Stbd1,2,11.2,36.127,338,0.0,11.759,3469000.0,5800;17110,37553;37554;113633;113634;113635;113636;113637;113638;113639;113640;113641,45403
Q8C7G5,Apolipoprotein A-V,Apoa5,3,14.9,41.262,368,0.0,8.0897,362380.0,1277;4419;16940,9452;9453;9454;9455;9456;9457;9458;9459;9460;9461;9462;9463;9464;9465;28983;112372,11634
Q8C7H1,"Methylmalonic aciduria type A homolog, mitochondrial",Mmaa,4,14.0,45.932,415,0.0,10.255,1818400.0,10742;12753;13791;16199,71433;71434;84626;84627;90406;106969,86286
Q8C7X2,ER membrane protein complex subunit 1,Emc1,10,12.0,111.6,997,0.0,37.041,6684800.0,3700;4948;5421;11832;11890;13424;14951;16495;16963;17402,24520;24521;24522;24523;24524;24525;24526;24527;31869;35011;35012;79001;79002;79342;88293;88294;88295;97927;109193;109194;109195;109196;112521;115667,29658
Q8CAK1,"Putative transferase CAF17 homolog, mitochondrial",Iba57,2,12.0,38.399,358,0.0,7.4435,1554600.0,10139;17044,67318;67319;67320;67321;67322;67323;67324;113043;113044;113045;113046,81321
Q8CAQ8,MICOS complex subunit Mic60,Immt,22,36.3,83.899,757,0.0,230.34,128290000.0,1537;1940;4077;6258;6479;6934;9728;10640;10724;13051;13135;13990;14495;14711;14897;15474;15475;15783;15799;16625;17159;17573,11173;11174;11175;13527;13528;26956;26957;26958;26959;26960;26961;26962;26963;26964;26965;26966;26967;26968;40769;40770;40771;40772;40773;40774;40775;40776;42456;42457;45654;45655;64687;64688;64689;64690;64691;70814;70815;71313;86406;86407;86408;86409;86811;86812;86813;86814;91593;91594;94834;94835;94836;96143;97499;101513;101514;101515;101516;101517;101518;101519;101520;101521;101522;101523;101524;101525;101526;101527;101528;101529;103882;103883;104045;104046;104047;104048;110322;110323;110324;110325;110326;113941;113942;113943;113944;113945;113946;113947;113948;113949;113950;113951;113952;113953;113954;116743;116744;116745,13698
Q8CAS9,Poly [ADP-ribose] polymerase 9,Parp9,7,10.0,96.658,866,0.0,16.824,1396300.0,6152;6574;12107;14160;16481;16905;17907,40016;43192;80474;80475;92729;109080;109081;112168;112169;119181,48310
Q8CAY6,"Acetyl-CoA acetyltransferase, cytosolic",Acat2,2,40.6,41.297,397,0.0,8.852,14132000.0,4007;4128;8144;8630;9872;14693;15794;15833;16650,26587;26588;26589;26590;26591;26592;26593;26594;26595;26596;26597;26598;26599;26600;27321;54122;54123;54124;54125;54126;54127;54128;54129;54130;54131;57744;57745;57746;57747;57748;57749;57750;57751;57752;57753;57754;57755;57756;57757;57758;57759;57760;57761;57762;57763;57764;57765;57766;57767;57768;57769;57770;57771;57772;57773;57774;57775;57776;57777;57778;57779;57780;57781;57782;57783;65837;65838;96041;96042;96043;96044;96045;96046;96047;104011;104012;104013;104014;104015;104016;104017;104018;104019;104020;104021;104022;104023;104275;104276;104277;104278;110461;110462;110463;110464;110465;110466;110467;110468;110469,32209
Q8CC86,Nicotinate phosphoribosyltransferase,Naprt,15,38.7,58.265,538,0.0,171.51,83500000.0,520;848;1037;1891;4941;6664;6781;9210;9971;11017;11107;12506;13162;14688;15859,3508;3509;3510;5964;5965;5966;7450;7451;7452;7453;7454;13208;13209;13210;13211;13212;13213;13214;13215;13216;31819;31820;31821;31822;31823;31824;31825;43715;43716;43717;43718;43719;43720;43721;43722;43723;43724;44552;44553;44554;44555;44556;44557;44558;44559;44560;44561;44562;44563;61533;61534;66452;66453;73422;73423;73424;73927;73928;73929;73930;73931;73932;73933;73934;73935;73936;73937;73938;82912;82913;82914;86934;86935;86936;86937;86938;86939;86940;86941;95993;95994;95995;95996;95997;95998;95999;96000;104524;104525;104526;104527,4250
Q8CC88,von Willebrand factor A domain-containing protein 8,Vwa8,38,24.9,213.42,1905,0.0,308.21,164960000.0,1226;1624;2423;2531;2664;3125;3241;4658;4677;4732;5091;5336;5469;5895;6154;7923;8573;10533;10879;10954;11055;11200;12004;12005;12192;12391;12408;13358;13633;14408;14441;14525;15215;16277;16383;16936;17661;17934,8936;8937;11759;16864;17650;17651;17652;17653;17654;17655;18400;18401;18402;18403;18404;18405;18406;18407;18408;18409;18410;18411;18412;18413;21264;21265;21266;21267;21268;21269;21270;21271;21272;21273;21274;21275;21276;21277;21278;21902;21903;21904;21905;30079;30080;30081;30082;30083;30084;30085;30172;30173;30174;30175;30490;32842;34425;34426;34427;34428;35352;35353;38225;40018;40019;40020;40021;40022;40023;40024;40025;40026;40027;52531;57385;57386;57387;57388;57389;70061;70062;70063;72340;72341;72932;72933;72934;73621;74461;74462;74463;74464;79972;79973;79974;79975;79976;79977;79978;79979;79980;79981;79982;79983;79984;80938;80939;80940;80941;80942;80943;80944;80945;82185;82186;82187;82277;82278;82279;82280;82281;82282;82283;82284;82285;82286;82287;87964;87965;87966;87967;87968;87969;89536;94389;94556;94958;94959;94960;94961;99851;99852;99853;99854;99855;107474;107475;107476;107477;107478;107479;107480;107481;108337;112348;112349;112350;112351;112352;112353;112354;117447;119372;119373;119374,10803
Q8CCJ3,E3 UFM1-protein ligase 1,Ufl1,8,16.8,89.519,793,0.0,15.729,2184000.0,224;1699;7364;13893;15412;16656;17602;17647,1616;1617;12213;12214;12215;12216;12217;12218;48759;48760;48761;91059;91060;91061;91062;91063;91064;101041;101042;101043;101044;101045;110522;116957;116958;116959;117400,1921
Q8CDN6,Thioredoxin-like protein 1,Txnl1,7,38.8,32.237,289,0.0,44.477,32077000.0,556;7587;7721;13052;13687;14132;16228,3811;3812;50330;50331;50332;50333;51076;51077;51078;51079;51080;51081;86410;86411;89810;89811;92581;92582;107135;107136;107137;107138;107139;107140;107141;107142;107143;107144;107145;107146;107147;107148;107149;107150;107151;107152,4616
Q8CFA2,"Aminomethyltransferase, mitochondrial",Amt,5,16.4,44.008,403,0.0,11.339,34642000.0,688;7441;12373;12608;16194,4759;4760;4761;4762;4763;4764;49314;82075;82076;83714;83715;106907;106908;106909;106910;106911;106912;106913,5884
Q8CFE4,SCY1-like protein 2,Scyl2,4,5.8,103.32,930,0.0,5.5891,2505500.0,9803;10143;11664;16961,65136;65137;65138;67338;67339;67340;67341;67342;77851;77852;112498,78556
Q8CFJ7,Solute carrier family 25 member 45,Slc25a45,2,8.7,31.689,288,0.0,14.905,7153800.0,10580;11575,70397;70398;70399;70400;70401;77203;77204;77205;77206,85005
Q8CFX1,GDH/6PGL endoplasmic bifunctional protein;Glucose 1-dehydrogenase;6-phosphogluconolactonase,H6pd,17,27.1,88.927,789,0.0,103.38,55618000.0,854;1347;2443;4220;4445;4781;6607;9017;11606;12616;12730;12903;13269;14341;15562;16428;16780,5984;5985;9948;9949;9950;9951;16988;16989;16990;16991;16992;27768;29119;29120;30766;30767;43326;43327;43328;43329;43330;43331;43332;43333;60100;60101;60102;60103;60104;60105;60106;60107;60108;60109;60110;60111;60112;60113;60114;60115;60116;60117;60118;77377;77378;77379;77380;77381;77382;83748;84519;84520;85675;85676;85677;85678;85679;85680;87389;87390;87391;87392;87393;87394;87395;87396;93967;102035;102036;102037;108625;108626;108627;108628;108629;108630;108631;111427;111428,7273
Q8CG76,Aflatoxin B1 aldehyde reductase member 2,Akr7a2,9,32.7,40.612,367,0.0,96.748,186760000.0,141;1001;3899;5128;5706;11207;13306;14309;15930,1015;1016;1017;1018;1019;1020;1021;1022;1023;1024;1025;1026;1027;7182;7183;7184;7185;7186;7187;7188;7189;7190;7191;7192;7193;7194;25905;25906;25907;33062;33063;33064;33065;33066;33067;33068;33069;33070;36918;36919;36920;36921;36922;36923;36924;36925;36926;36927;36928;36929;74629;74630;74631;74632;74633;87642;87643;87644;87645;87646;87647;87648;87649;87650;87651;87652;87653;87654;93811;93812;93813;105023;105024;105025;105026;105027;105028;105029;105030;105031;105032;105033;105034;105035;105036;105037;105038;105039;105040;105041;105042;105043;105044;105045;105046;105047;105048,1175
Q8CGA0,Protein phosphatase 1F,Ppm1f,2,5.3,49.61,452,0.0,82.681,297850.0,1054;10343,7538;7539;68836;68837,9125
Q8CGC7,Bifunctional glutamate/proline--tRNA ligase;Glutamate--tRNA ligase;Proline--tRNA ligase,Eprs,34,27.8,170.08,1512,0.0,236.97,59742000.0,1734;2192;2939;2977;3448;4510;4807;5401;5649;6649;6705;7053;8713;9692;10261;10278;10853;11202;11922;12082;12784;12986;13530;14110;14429;14845;14846;14985;15017;16289;16409;16885;16979;17211,12464;12465;12466;14922;14923;20161;20162;20163;20164;20165;20166;20167;20168;20424;20425;20426;20427;20428;20429;20430;20431;20432;20433;20434;20435;20436;20437;20438;20439;20440;20441;20442;20443;20444;20445;23182;23183;29424;29425;29426;30955;30956;30957;30958;30959;30960;30961;34868;34869;34870;34871;34872;34873;36494;43618;43916;43917;43918;43919;43920;46480;46481;46482;58288;58289;58290;58291;64505;64506;64507;64508;64509;64510;64511;64512;64513;64514;68290;68291;68292;68293;68405;68406;68407;68408;72193;72194;74469;74470;79537;80337;80338;80339;84829;84830;84831;84832;84833;84834;86020;88892;88893;88894;88895;88896;92432;92433;92434;92435;94510;94511;97171;97172;97173;97174;97175;97176;97177;97178;97179;97180;97181;97182;97183;97184;97185;97186;98236;98237;98450;98451;98452;98453;98454;107534;108508;108509;108510;108511;108512;108513;112037;112038;112039;112617;112618;114312,15214
Q8CGF5,Transmembrane protein 56,Tmem56,2,9.4,31.235,276,0.0,8.4067,174760.0,168;9883,1221;65915;65916;65917,1422
Q8CGK3,"Lon protease homolog, mitochondrial",Lonp1,19,29.4,105.84,949,0.0,179.86,59735000.0,660;1243;2071;2357;2446;2452;4716;5582;6989;7361;8620;8621;8968;12804;13119;13248;14865;15671;17806,4447;9196;14291;14292;14293;16427;17014;17015;17016;17017;17018;17019;17020;17021;17022;17023;17024;17025;17026;17094;17095;17096;17097;17098;17099;17100;30445;36063;36064;36065;36066;36067;36068;36069;46050;48720;48721;48722;57676;57677;57678;57679;57680;57681;57682;57683;57684;57685;57686;57687;59786;59787;59788;59789;59790;59791;59792;59793;59794;59795;59796;59797;84976;84977;86729;86730;87334;97280;97281;97282;97283;97284;97285;102954;118417;118418;118419;118420;118421;118422;118423;118424,5347
Q8CGY8,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit,Ogt,3,3.1,116.95,1046,0.0,14.617,90359.0,498;4459;4855,3334;29172;31284,4032
Q8CHK3,Lysophospholipid acyltransferase 7,Mboat7,2,5.9,53.435,473,0.0,10.173,246550.0,11006;11938,73359;73360;79614,88550
Q8CHP8,Phosphoglycolate phosphatase,Pgp,3,15.0,34.54,321,0.0,51.663,1243400.0,5242;15071;17827,33773;33774;33775;98947;98948;118631;118632;118633,40867
Q8CHQ9,Probable N-acetyltransferase CML2,Cml2,6,31.5,26.424,238,0.0,20.063,380560000.0,2950;4152;14085;14987;15598;16417,20208;20209;20210;20211;20212;20213;27451;27452;27453;27454;27455;27456;27457;27458;27459;92237;92238;92239;92240;92241;92242;92243;92244;92245;92246;92247;92248;92249;98251;98252;98253;98254;98255;98256;102273;108549;108550;108551;108552;108553;108554;108555;108556;108557;108558;108559;108560;108561;108562,24481
Q8CHR6,Dihydropyrimidine dehydrogenase [NADP(+)],Dpyd,26,32.9,111.25,1025,0.0,323.31,314040000.0,62;253;1098;1759;1947;2230;2523;3818;5822;6474;6796;8579;9398;9710;10418;10847;11155;12978;13610;13738;13895;14108;14869;15538;15539;15718,476;477;478;479;480;481;482;483;1817;1818;1819;1820;1821;1822;7912;12587;13561;13562;13563;13564;13565;13566;13567;13568;13569;13570;13571;13572;13573;13574;13575;13576;13577;13578;13579;13580;13581;13582;15218;15219;15220;15221;15222;15223;15224;15225;15226;15227;17592;17593;17594;25274;25275;25276;25277;25278;25279;25280;25281;37769;37770;37771;42410;42411;42412;42413;42414;42415;42416;42417;42418;44668;57415;57416;57417;57418;62533;62534;64592;64593;64594;64595;64596;69348;69349;69350;69351;69352;69353;72162;72163;72164;72165;72166;74209;74210;74211;74212;74213;85974;85975;85976;89419;89420;89421;89422;89423;90024;90025;91066;91067;91068;91069;91070;91071;91072;91073;91074;91075;91076;91077;91078;91079;91080;92423;92424;92425;92426;92427;92428;92429;92430;97296;97297;97298;97299;97300;97301;101899;101900;101901;101902;101903;101904;103264;103265,564
Q8CHT0,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",Aldh4a1,19,52.1,61.84,562,0.0,315.97,728100000.0,38;705;801;1358;2910;3389;3664;4648;4954;8738;11701;11875;12581;13463;14411;14467;16153;17023;17419,230;231;232;233;234;235;236;4968;4969;4970;4971;4972;4973;4974;4975;4976;5633;5634;10020;10021;10022;10023;19933;19934;19935;19936;22903;24228;24229;24230;24231;24232;24233;24234;24235;24236;24237;24238;24239;24240;24241;24242;24243;24244;24245;24246;24247;24248;24249;24250;24251;30027;30028;30029;30030;30031;30032;30033;30034;30035;30036;30037;30038;30039;30040;30041;30042;30043;30044;30045;30046;30047;31898;31899;31900;31901;31902;31903;31904;31905;31906;31907;31908;31909;31910;31911;31912;31913;31914;31915;31916;31917;31918;31919;58385;58386;58387;58388;58389;58390;58391;58392;58393;58394;78096;78097;78098;78099;78100;78101;78102;78103;78104;78105;79261;79262;79263;79264;79265;79266;79267;79268;79269;83523;88501;88502;88503;88504;88505;88506;88507;94405;94406;94407;94693;94694;94695;94696;94697;94698;94699;94700;94701;94702;94703;94704;94705;94706;94707;94708;94709;106577;106578;106579;106580;106581;106582;106583;106584;106585;106586;106587;106588;106589;106590;106591;106592;106593;106594;106595;106596;106597;106598;106599;106600;112915;112916;112917;112918;112919;112920;112921;112922;112923;112924;112925;112926;112927;112928;112929;112930;112931;112932;112933;112934;112935;112936;112937;112938;112939;112940;112941;112942;112943;112944;115765;115766;115767;115768;115769;115770,273
Q8CHW4,Translation initiation factor eIF-2B subunit epsilon,Eif2b5,6,10.3,80.085,717,0.0,10.982,23424000.0,3122;3698;6984;7967;16123;17492,21241;24517;46032;46033;46034;46035;52923;106356;116204,25709
Q8CI94,"Glycogen phosphorylase, brain form",Pygb,2,7.4,96.729,843,0.0,4.2533,12749000.0,2239;7188;8212;12006;16301;16590,15295;47427;47428;47429;47430;47431;47432;47433;47434;47435;47436;54638;54639;79985;79986;107592;107593;107594;107595;107596;107597;107598;107599;107600;107601;107602;109971;109972;109973;109974;109975;109976;109977;109978,18521
Q8CIB5,Fermitin family homolog 2,Fermt2,11,24.0,77.8,680,0.0,44.242,26187000.0,4326;4708;5837;7247;8019;8221;11209;11571;15225;15276;15477,28287;28288;30391;30392;30393;30394;30395;30396;30397;30398;37863;37864;37865;47936;53289;53290;54709;54710;54711;54712;54713;54714;74635;77181;77182;77183;77184;77185;99900;99901;99902;100144;100145;100146;101531;101532;101533;101534;101535,34277
Q8CIE6,Coatomer subunit alpha;Xenin;Proxenin,Copa,25,28.3,138.43,1224,0.0,155.14,126340000.0,1386;1835;5072;6058;6230;6307;6787;6896;8397;8873;9965;10021;10931;11205;12091;12222;12965;13235;13914;13971;14707;15122;16555;17187;17487,10182;10183;10184;10185;10186;10187;10188;10189;10190;10191;10192;10193;10194;10195;12971;12972;12973;12974;32738;39299;39300;39301;40568;40569;40570;41229;41230;41231;41232;44596;44597;44598;44599;44600;44601;44602;44603;44604;44605;45307;45308;45309;45310;45311;45312;56095;56096;56097;56098;56099;56100;56101;56102;56103;59209;59210;59211;59212;66412;66413;66414;66415;66416;66417;66418;66419;66420;66421;66422;66423;66424;66425;66426;66696;66697;72753;72754;74626;74627;80390;80391;80392;80393;80394;81126;85934;87299;91164;91165;91166;91167;91168;91169;91170;91171;91172;91173;91174;91458;91459;91460;91461;91462;96124;96125;96126;96127;96128;96129;96130;96131;99293;99294;99295;99296;99297;109659;109660;109661;109662;109663;109664;109665;114138;116167;116168;116169;116170;116171;116172;116173;116174;116175;116176;116177;116178;116179;116180;116181;116182;116183;116184,12496
Q8CIM7,Cytochrome P450 2D26,Cyp2d26,14,41.0,56.975,500,0.0,143.56,682020000.0,1646;2164;2165;2731;3356;4884;5113;5478;5533;5589;5726;6793;6871;10283;11556;13404;13526;14001;16267,11898;11899;11900;11901;11902;11903;11904;14731;14732;14733;14734;14735;14736;14737;14738;14739;14740;18716;18717;18718;18719;18720;18721;18722;18723;18724;18725;18726;18727;18728;18729;18730;18731;22678;22679;22680;22681;22682;22683;22684;22685;22686;22687;22688;22689;22690;22691;22692;22693;22694;31434;31435;31436;31437;31438;31439;31440;31441;31442;31443;31444;31445;31446;31447;31448;31449;31450;32940;32941;32942;32943;32944;32945;32946;32947;32948;32949;35416;35417;35418;35419;35420;35421;35422;35423;35424;35425;35426;35427;35428;35429;35697;36128;36129;36130;37034;37035;37036;37037;44634;44635;44636;44637;44638;44639;44640;44641;44642;44643;44644;44645;44646;44647;44648;44649;45115;45116;45117;45118;45119;45120;45121;68423;68424;68425;68426;68427;68428;68429;68430;68431;68432;68433;68434;68435;68436;68437;77069;77070;77071;77072;77073;77074;77075;77076;77077;77078;77079;77080;77081;77082;77083;77084;77085;77086;77087;77088;77089;77090;77091;77092;77093;77094;77095;77096;77097;77098;77099;77100;77101;77102;88167;88168;88169;88170;88171;88172;88173;88174;88175;88176;88177;88856;88857;88858;88859;88860;88861;88862;91679;91680;91681;91682;91683;91684;91685;91686;91687;91688;91689;91690;91691;91692;91693;107396;107397;107398;107399;107400;107401;107402;107403;107404;107405;107406;107407;107408;107409;107410;107411;107412,14549
Q8CIN4,Serine/threonine-protein kinase PAK 2;PAK-2p27;PAK-2p34;Serine/threonine-protein kinase PAK 1;Serine/threonine-protein kinase PAK 3,Pak2;Pak1;Pak3,2,3.4,57.93,524,0.007971,1.6259,208090.0,10114;11626,67197;77580,81184
Q8JZK9,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic",Hmgcs1,13,34.8,57.568,520,0.0,34.791,86501000.0,1398;3171;3552;6761;7306;9283;9413;11322;11342;12297;12602;14770;17031;18036,10261;10262;10263;10264;21573;23701;23702;23703;23704;44434;48319;48320;48321;48322;48323;48324;48325;48326;48327;61961;62611;62612;62613;62614;62615;62616;62617;62618;62619;62620;62621;62622;62623;62624;62625;62626;75373;75374;75542;75543;81699;81700;81701;83665;83666;96714;96715;96716;96717;96718;96719;112960;112961;112962;112963;120147;120148;120149;120150;120151;120152;120153;120154,12587
Q8JZN5,"Acyl-CoA dehydrogenase family member 9, mitochondrial",Acad9,9,20.6,68.721,625,0.0,71.252,11527000.0,1715;4106;5552;6274;6856;9305;13828;15554;16776,12348;12349;12350;12351;12352;27137;27138;35825;35826;40957;40958;40959;45031;45032;45033;45034;45035;45036;45037;45038;45039;45040;62100;62101;62102;62103;62104;62105;62106;90653;90654;90655;90656;90657;90658;90659;90660;102003;111420;111421,15065
Q8JZN7,Mitochondrial Rho GTPase 2,Rhot2,3,7.9,69.07,620,0.0,7.1382,804730.0,282;2397;13520,2069;2070;2071;2072;16720;88819,2457
Q8JZQ2,AFG3-like protein 2,Afg3l2,6,9.5,89.518,802,0.0,29.661,914070.0,2620;8062;9024;12031;15417;16215,18131;53550;60160;60161;80107;80108;101060;107075;107076;107077,21942
Q8JZQ9,Eukaryotic translation initiation factor 3 subunit B,Eif3b,16,31.5,91.369,803,0.0,38.866,20512000.0,809;2930;2989;4956;5540;6221;6783;6817;7934;11184;11646;12725;13234;13328;15238;17864,5698;5699;5700;5701;20087;20497;20498;20499;20500;20501;20502;20503;20504;20505;31928;31929;31930;31931;31932;31933;31934;31935;31936;35755;35756;35757;40518;44567;44568;44569;44570;44571;44822;44823;44824;44825;52611;74391;77701;77702;77703;84509;84510;87298;87814;99997;99998;118883;118884;118885,6952
Q8JZR0,Long-chain-fatty-acid--CoA ligase 5,Acsl5,19,42.0,76.205,683,0.0,124.21,465020000.0,265;451;1475;1783;2381;3400;5293;5793;6343;7675;7772;8835;9001;10194;10986;12135;13743;14124;14339;15058;15221,1937;1938;1939;1940;1941;1942;1943;1944;3007;3008;3009;3010;3011;3012;3013;3014;3015;3016;3017;3018;10814;10815;10816;10817;10818;10819;10820;12705;12706;12707;12708;12709;12710;12711;12712;12713;16600;16601;16602;16603;16604;16605;16606;16607;16608;22939;22940;34137;34138;37509;37510;37511;41503;41504;41505;41506;41507;41508;41509;41510;41511;41512;41513;41514;41515;50817;51511;51512;51513;51514;51515;51516;51517;51518;51519;59060;59061;60028;60029;60030;60031;67765;67766;67767;67768;67769;67770;67771;67772;67773;67774;67775;67776;67777;73258;73259;73260;73261;73262;73263;80647;80648;80649;80650;80651;80652;90042;90043;90044;90045;90046;90047;90048;90049;90050;90051;90052;90053;90054;90055;90056;92530;92531;93964;93965;98812;98813;98814;98815;98816;98817;98818;98819;98820;98821;98822;98823;98824;98825;98826;98827;98828;98829;98830;98831;98832;99881;99882;99883;99884;99885;99886;99887;99888,2316
Q8JZU2,"Tricarboxylate transport protein, mitochondrial",Slc25a1,8,29.6,33.931,311,0.0,34.307,144690000.0,5148;5184;6060;6396;6442;6818;13870;15397,33233;33490;33491;33492;39308;41867;41868;41869;42224;42225;42226;42227;42228;42229;42230;42231;42232;42233;42234;42235;42236;42237;42238;44826;44827;44828;44829;44830;44831;44832;44833;44834;44835;44836;44837;44838;44839;44840;90892;90893;90894;90895;90896;90897;90898;90899;90900;90901;100945;100946;100947;100948,40222
Q8JZZ0,UDP-glucuronosyltransferase 3A2,Ugt3a2,12,25.6,59.672,523,0.0,73.359,91134000.0,426;2477;3227;4028;4306;7867;8154;8693;10171;10777;12044;17832,2886;2887;2888;2889;17275;21825;21826;21827;21828;21829;21830;21831;21832;21833;26724;26725;26726;26727;26728;26729;28175;28176;52172;52173;52174;52175;52176;52177;52178;52179;52180;52181;52182;52183;52184;52185;52186;52187;52188;52189;52190;52191;52192;52193;52194;54250;54251;54252;54253;54254;54255;54256;54257;54258;54259;54260;54261;54262;54263;54264;54265;54266;54267;54268;54269;54270;54271;54272;54273;58195;67524;67525;67526;67527;67528;67529;67530;67531;67532;67533;67534;67535;67536;67537;67538;71631;71632;71633;71634;71635;80153;80154;118647,3481
Q8K010,5-oxoprolinase,Oplah,25,29.1,137.61,1288,0.0,285.32,55687000.0,559;918;2491;3606;3751;5215;5390;6175;6225;6423;6679;8481;8498;9197;9310;10089;10116;10985;11365;11367;12046;13821;14306;17459;17958,3830;3831;3832;3833;3834;3835;3836;3837;6506;17347;17348;17349;17350;17351;17352;17353;17354;17355;23918;23919;23920;24898;24899;24900;24901;24902;24903;24904;24905;33648;34799;34800;40162;40163;40164;40165;40166;40167;40168;40169;40170;40171;40172;40173;40533;40534;40535;40536;40537;40538;40539;40540;40541;42071;42072;43822;43823;43824;43825;43826;43827;56710;56711;56806;56807;61451;61452;61453;62119;67082;67083;67084;67085;67086;67087;67088;67089;67090;67091;67092;67093;67094;67095;67096;67097;67224;67225;67226;67227;67228;67229;67230;67231;67232;73247;73248;73249;73250;73251;73252;73253;73254;73255;73256;73257;75737;75738;75739;75740;75741;75742;75743;75744;75745;75746;75757;75758;80163;80164;80165;80166;90621;90622;90623;93804;93805;116039;116040;119529;119530;119531;119532;119533;119534;119535;119536;119537,4642
Q8K0C4,Lanosterol 14-alpha demethylase,Cyp51a1,9,21.7,56.775,503,0.0,113.57,20256000.0,1533;2686;4383;4838;4961;6829;11818;13820;14228,11132;11133;11134;11135;18563;28791;28792;28793;28794;28795;28796;28797;28798;28799;28800;28801;28802;28803;28804;28805;28806;28807;28808;28809;28810;31176;31177;31178;31179;31180;31181;31983;44902;44903;78815;78816;78817;78818;78819;90617;90618;90619;90620;93146;93147;93148;93149;93150;93151;93152;93153;93154,13653
Q8K0D5,"Elongation factor G, mitochondrial",Gfm1,8,16.1,83.549,751,0.0,23.089,19620000.0,807;2839;6272;9321;12964;16312;17774;17968,5690;5691;19541;40939;40940;40941;40942;40943;40944;40945;40946;40947;40948;62142;85933;107672;107673;107674;118220;118221;119710;119711;119712,6943
Q8K0E8,Fibrinogen beta chain;Fibrinopeptide B;Fibrinogen beta chain,Fgb,14,41.6,54.752,481,0.0,323.31,85818000.0,694;3544;3706;4329;6072;6135;6136;11100;11363;12922;14379;14863;15308;17499,4848;4849;4850;4851;4852;4853;4854;23667;24541;28305;28306;28307;28308;28309;28310;28311;28312;39419;39420;39421;39422;39423;39424;39425;39943;39944;39945;39946;39947;39948;39949;39950;73874;73875;73876;73877;73878;73879;73880;73881;73882;73883;75713;75714;75715;75716;75717;75718;75719;75720;75721;75722;75723;75724;75725;75726;75727;75728;75729;75730;75731;75732;75733;75734;85769;94156;97264;97265;97266;97267;97268;97269;97270;97271;97272;97273;100408;100409;100410;100411;100412;100413;100414;100415;100416;116234;116235;116236;116237;116238;116239;116240;116241;116242;116243,5995
Q8K0Z7,Translational activator of cytochrome c oxidase 1,Taco1,3,12.9,32.314,294,0.0,6.7319,1729100.0,5231;6547;14471,33734;43001;43002;43003;43004;94718,40819
Q8K154,,Ugt2b34,13,31.6,60.876,532,0.0,97.139,319590000.0,269;1145;5045;6201;9136;12438;12439;12786;15065;15672;17322;17615;17740;17995,1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;8285;8286;8287;8288;8289;8290;8291;8292;8293;8294;8295;8296;8297;8298;8299;8300;8301;8302;8303;8304;8305;8306;8307;32566;40333;40334;40335;40336;61007;61008;61009;61010;61011;61012;61013;61014;61015;61016;61017;61018;61019;61020;82474;82475;82476;82477;82478;82479;82480;82481;84856;84857;84858;84859;84860;84861;84862;84863;98885;98886;98887;98888;98889;98890;98891;98892;98893;98894;98895;98896;98897;102955;115138;115139;117203;117204;117205;117206;117981;117982;119884;119885;119886;119887;119888;119889;119890;119891;119892;119893;119894;119895;119896;119897;119898;119899,2367
